id,logic_score,math_score,art_score,english_score,interest_field,career_goal,study_time_per_week,current_level,Target_Course
94f28b20,7,7,1,2,Mobile App,Company,> 10h,Beginner,Flutter Cross-platform
4faf599c,5,5,5,6,Web,Company,< 2h,Beginner,Web Backend (PHP/Nodejs)
6c9a157e,7,4,4,8,IOT,Startup,2-5h,Intermediate,C/C++ for IoT
3bababd7,6,6,6,6,Office,Startup,5-10h,Intermediate,Tin hoc van phong
6c13d3a0,3,5,6,7,Web,Company,5-10h,Beginner,Web Backend (PHP/Nodejs)
1923c9a1,5,8,9,8,Mobile App,Company,> 10h,Advanced,Flutter Cross-platform
918aaf08,6,5,4,7,AI/Data,Startup,2-5h,Intermediate,Python Basic
75d07a23,6,6,5,9,IOT,Company,> 10h,Advanced,Arduino Basic
6ee7bf58,7,4,2,2,IOT,Company,> 10h,Beginner,C/C++ for IoT
7f795696,10,7,6,7,IOT,Startup,> 10h,Advanced,C/C++ for IoT
0787df75,8,4,6,3,AI/Data,Company,2-5h,Intermediate,Python for Data Science
3ae02f68,9,8,8,8,Game,Startup,2-5h,Intermediate,Game Design & Art
5c72dae2,8,4,3,3,AI/Data,Company,< 2h,Intermediate,Python for Data Science
0e4f0090,9,6,5,10,Mobile App,Freelancer,2-5h,Advanced,Flutter Cross-platform
4b15b832,9,6,3,8,IOT,Company,5-10h,Intermediate,C/C++ for IoT
64dc798b,6,6,6,4,AI/Data,Startup,5-10h,Intermediate,Python for Data Science
1d81186f,3,5,6,8,Mobile App,Freelancer,> 10h,Beginner,Android Basic
52dfca27,1,6,7,3,Web,Company,2-5h,Beginner,Frontend (HTML/CSS/JS)
40fb1c14,1,4,2,4,Office,Competition,2-5h,Beginner,Tin hoc van phong
07268e2d,4,7,6,1,Mobile App,Company,< 2h,Beginner,Android Basic
65c77fb1,3,9,4,5,Office,Freelancer,5-10h,Intermediate,Tin hoc van phong
b35a3e59,7,6,5,8,IOT,Startup,< 2h,Intermediate,C/C++ for IoT
ae6ae511,9,6,7,8,Game,Company,2-5h,Intermediate,Game Design & Art
ca60ddc5,9,4,6,7,AI/Data,Company,5-10h,Intermediate,Python for Data Science
5fddd0b3,9,6,10,5,Game,Company,> 10h,Advanced,Game Dev (Unity/C#)
2cec0e0f,9,7,6,5,IOT,Startup,2-5h,Advanced,C/C++ for IoT
717134bb,1,5,3,2,Office,Company,< 2h,Beginner,Tin hoc van phong
bd98b6e6,7,5,1,8,IOT,Freelancer,2-5h,Beginner,C/C++ for IoT
b88fe2db,5,3,5,6,IOT,Freelancer,> 10h,Beginner,Arduino Basic
2742b589,7,9,6,6,Office,Startup,< 2h,Intermediate,Tin hoc van phong
c8f5304e,6,7,2,5,IOT,Company,2-5h,Beginner,Arduino Basic
788b9374,8,7,8,3,Web,Freelancer,< 2h,Beginner,Frontend (HTML/CSS/JS)
75eb09d4,5,5,1,7,Office,Company,< 2h,Beginner,Tin hoc van phong
ccb27edc,3,3,5,2,IOT,Freelancer,> 10h,Beginner,Arduino Basic
d48ee026,3,3,5,2,Game,Competition,2-5h,Beginner,Scratch for Beginners
fbb92f4a,3,4,3,1,Web,Company,5-10h,Beginner,Web Backend (PHP/Nodejs)
95c30562,5,9,4,9,Office,Company,< 2h,Intermediate,Tin hoc van phong
11fd45dd,8,6,3,1,IOT,Freelancer,< 2h,Beginner,C/C++ for IoT
94619615,8,5,7,8,AI/Data,Company,< 2h,Intermediate,Python for Data Science
7d97ea45,3,7,3,7,Web,Freelancer,2-5h,Beginner,Web Backend (PHP/Nodejs)
183e3e11,7,8,4,6,AI/Data,Startup,5-10h,Beginner,Python Basic
3cedab98,1,5,6,4,Office,Freelancer,> 10h,Beginner,Tin hoc van phong
36ecdc3d,6,7,3,6,Mobile App,Company,5-10h,Intermediate,Flutter Cross-platform
e8fd92eb,5,8,5,2,IOT,Company,< 2h,Beginner,Arduino Basic
d6826500,6,5,7,8,Mobile App,Company,2-5h,Advanced,Flutter Cross-platform
1e484145,5,4,5,5,AI/Data,Freelancer,< 2h,Intermediate,Python Basic
f6356001,9,3,3,9,IOT,Freelancer,2-5h,Intermediate,C/C++ for IoT
a21a5faf,6,3,7,6,Game,Competition,5-10h,Intermediate,Game Design & Art
cdaeb66e,7,5,8,5,Office,Company,> 10h,Intermediate,Tin hoc van phong
ec3e01ca,5,7,4,4,IOT,Startup,2-5h,Beginner,Arduino Basic
479829ab,1,5,1,5,Office,Startup,5-10h,Beginner,Tin hoc van phong
0c53491c,5,6,7,7,Web,Freelancer,5-10h,Advanced,Fullstack Web (MERN)
c121b2bc,10,8,6,6,AI/Data,Freelancer,< 2h,Advanced,Python Basic
376bbdf2,8,5,6,4,Web,Company,> 10h,Intermediate,Web Backend (PHP/Nodejs)
77c4c473,7,5,9,6,Game,Startup,< 2h,Advanced,Game Dev (Unity/C#)
49f1afa5,4,8,6,7,Office,Startup,2-5h,Beginner,Tin hoc van phong
d85d15e4,10,6,7,8,AI/Data,Company,5-10h,Advanced,Python Basic
db5662d5,2,4,6,7,Game,Competition,2-5h,Beginner,Scratch for Beginners
a2bea6fa,1,3,3,6,Web,Company,2-5h,Beginner,Web Backend (PHP/Nodejs)
6f67f6f9,7,7,6,9,Web,Freelancer,< 2h,Advanced,Frontend (HTML/CSS/JS)
4f818852,8,6,8,6,Office,Freelancer,2-5h,Intermediate,Tin hoc van phong
ea4030e7,6,8,1,4,Mobile App,Freelancer,2-5h,Beginner,Flutter Cross-platform
88d92bb3,8,6,5,10,IOT,Company,< 2h,Advanced,C/C++ for IoT
477f4bc5,9,7,7,8,AI/Data,Startup,< 2h,Intermediate,Python for Data Science
99452808,8,5,5,5,IOT,Company,< 2h,Advanced,Arduino Basic
8589716f,9,6,4,7,Web,Company,< 2h,Intermediate,Web Backend (PHP/Nodejs)
f40cc780,8,6,6,10,Mobile App,Competition,2-5h,Advanced,Flutter Cross-platform
d049b158,8,8,6,6,Mobile App,Startup,2-5h,Advanced,Flutter Cross-platform
26798363,4,9,8,6,Office,Company,> 10h,Intermediate,Tin hoc van phong
63a2992d,5,4,4,7,AI/Data,Startup,< 2h,Beginner,Python Basic
e4a48c8d,9,4,5,6,AI/Data,Freelancer,< 2h,Intermediate,Python for Data Science
522f428c,7,6,6,6,IOT,Company,5-10h,Advanced,Arduino Basic
ec5631b9,10,9,6,7,AI/Data,Freelancer,< 2h,Advanced,Python Basic
f21451cc,6,2,6,7,Web,Competition,5-10h,Beginner,Web Backend (PHP/Nodejs)
2ad1b477,8,8,4,7,Mobile App,Freelancer,5-10h,Intermediate,Android Basic
324daefc,6,7,7,10,Web,Competition,< 2h,Advanced,Frontend (HTML/CSS/JS)
a2c78599,9,5,5,5,AI/Data,Freelancer,2-5h,Intermediate,Python for Data Science
03c7e465,9,8,5,5,AI/Data,Competition,< 2h,Advanced,Python for Data Science
eb2c8832,7,8,2,4,Mobile App,Freelancer,> 10h,Beginner,Flutter Cross-platform
88be5867,6,5,6,10,IOT,Company,2-5h,Advanced,Arduino Basic
377cc42c,5,7,4,3,Web,Freelancer,> 10h,Intermediate,Web Backend (PHP/Nodejs)
304b3929,5,7,3,5,IOT,Competition,< 2h,Beginner,Arduino Basic
8ab920e9,8,6,6,8,Web,Company,< 2h,Beginner,Web Backend (PHP/Nodejs)
8aec3ca7,6,6,5,6,AI/Data,Company,< 2h,Intermediate,Python for Data Science
413fd355,3,7,8,5,Office,Startup,2-5h,Intermediate,Tin hoc van phong
7963edc7,9,6,3,7,IOT,Company,2-5h,Intermediate,C/C++ for IoT
c8c6b0c3,4,6,6,5,Office,Company,> 10h,Beginner,Tin hoc van phong
f6809c65,7,10,5,8,Office,Company,5-10h,Advanced,Tin hoc van phong
7adc0729,5,7,5,5,Mobile App,Company,2-5h,Advanced,Flutter Cross-platform
f4b4ddc6,6,5,9,8,Office,Competition,2-5h,Advanced,Tin hoc van phong
e60a2c37,4,6,6,5,Web,Freelancer,5-10h,Intermediate,Frontend (HTML/CSS/JS)
5e85d14b,3,2,8,7,Web,Competition,< 2h,Beginner,Frontend (HTML/CSS/JS)
3aeab95b,7,7,5,8,IOT,Freelancer,< 2h,Advanced,C/C++ for IoT
1908cf74,2,4,7,4,Web,Startup,2-5h,Beginner,Frontend (HTML/CSS/JS)
6c277671,8,4,1,5,AI/Data,Competition,5-10h,Beginner,Python Basic
3811727c,8,7,7,4,AI/Data,Company,2-5h,Intermediate,Python for Data Science
b506f897,5,5,10,9,Office,Competition,< 2h,Advanced,Tin hoc van phong
adeec79b,5,5,7,4,Mobile App,Company,5-10h,Intermediate,Android Basic
69cd3018,5,8,5,7,IOT,Freelancer,5-10h,Intermediate,C/C++ for IoT
61666e38,5,5,6,4,AI/Data,Freelancer,2-5h,Intermediate,Python Basic
4d765f6f,6,6,7,9,AI/Data,Company,5-10h,Intermediate,Python for Data Science
13eff177,7,4,8,3,Web,Competition,5-10h,Intermediate,Fullstack Web (MERN)
86a18bc4,8,5,6,6,Mobile App,Company,< 2h,Advanced,Flutter Cross-platform
e8cb578e,3,6,9,9,Mobile App,Freelancer,2-5h,Intermediate,Android Basic
11bc8b98,3,7,5,8,IOT,Company,< 2h,Intermediate,Arduino Basic
1b65b390,5,7,5,6,Web,Startup,2-5h,Beginner,Web Backend (PHP/Nodejs)
048a3a03,10,10,6,10,AI/Data,Freelancer,< 2h,Advanced,Python Basic
d1b41cbd,4,1,7,4,Office,Freelancer,< 2h,Beginner,Tin hoc van phong
1115ba52,5,9,9,5,Web,Freelancer,< 2h,Advanced,Web Backend (PHP/Nodejs)
ca9b0e1a,7,4,6,2,AI/Data,Startup,> 10h,Beginner,Python Basic
492cdb5a,7,5,5,6,Game,Startup,< 2h,Beginner,Game Dev (Unity/C#)
6ae79817,9,8,7,8,AI/Data,Startup,2-5h,Intermediate,Python for Data Science
36892568,6,5,7,2,AI/Data,Startup,2-5h,Beginner,Python Basic
5eb80827,7,8,6,5,Office,Company,2-5h,Advanced,Tin hoc van phong
9e5106ee,8,8,5,4,Office,Company,2-5h,Intermediate,Tin hoc van phong
0c153623,4,2,8,1,Game,Startup,5-10h,Beginner,Game Dev (Unity/C#)
62e7a90a,7,9,8,9,Game,Freelancer,2-5h,Advanced,Game Dev (Unity/C#)
44a7592d,9,7,6,7,Office,Competition,2-5h,Intermediate,Competitive Programming (C++)
9a7e098d,3,6,4,5,Web,Startup,2-5h,Beginner,Web Backend (PHP/Nodejs)
5406dd6a,5,2,8,7,Mobile App,Startup,> 10h,Beginner,Flutter Cross-platform
179498be,4,9,7,5,Web,Freelancer,2-5h,Intermediate,Fullstack Web (MERN)
65dbf1b7,8,7,9,6,Mobile App,Startup,2-5h,Intermediate,Flutter Cross-platform
cf057d41,6,9,6,7,Game,Company,< 2h,Advanced,Game Dev (Unity/C#)
c1ae7bc9,4,8,6,5,AI/Data,Company,> 10h,Beginner,Python Basic
6ee57a81,4,5,5,6,IOT,Startup,5-10h,Intermediate,C/C++ for IoT
dc3af0f1,10,7,9,8,Office,Freelancer,2-5h,Advanced,Tin hoc van phong
fe88f5d7,3,1,5,3,Game,Startup,5-10h,Beginner,Scratch for Beginners
f9ba799d,7,5,5,10,AI/Data,Competition,< 2h,Advanced,Python Basic
6583170a,10,6,5,8,IOT,Startup,2-5h,Advanced,C/C++ for IoT
a5559a20,3,7,2,3,Office,Company,2-5h,Beginner,Tin hoc van phong
eb6e6467,1,7,3,3,Office,Company,5-10h,Beginner,Tin hoc van phong
2bdedf13,7,4,4,1,Game,Company,2-5h,Beginner,Game Dev (Unity/C#)
68980ac3,5,8,6,5,Office,Competition,2-5h,Intermediate,Tin hoc van phong
56176a31,7,3,2,2,Office,Company,5-10h,Beginner,Tin hoc van phong
2ec3a85a,6,4,8,8,Game,Company,2-5h,Beginner,Game Design & Art
8a365e4b,6,9,5,6,Web,Startup,2-5h,Advanced,Frontend (HTML/CSS/JS)
ba77bade,4,6,6,5,IOT,Competition,2-5h,Beginner,Arduino Basic
ad89bd67,9,4,4,6,Office,Startup,2-5h,Intermediate,Tin hoc van phong
66d0f1bd,6,6,5,1,Mobile App,Startup,< 2h,Beginner,Flutter Cross-platform
7d2183dc,9,8,3,5,Office,Freelancer,2-5h,Intermediate,Tin hoc van phong
d5300a5e,6,9,10,6,Mobile App,Competition,< 2h,Advanced,Flutter Cross-platform
7cdc8254,5,5,5,2,Office,Company,2-5h,Beginner,Tin hoc van phong
def5f53e,8,9,6,4,Mobile App,Company,2-5h,Intermediate,Flutter Cross-platform
ca00f125,7,6,7,3,Mobile App,Startup,> 10h,Beginner,Flutter Cross-platform
1438ad50,8,1,8,3,Game,Company,< 2h,Beginner,Game Dev (Unity/C#)
288ad824,8,9,7,9,Mobile App,Freelancer,2-5h,Advanced,Flutter Cross-platform
0baf0b13,5,9,5,8,AI/Data,Freelancer,2-5h,Intermediate,Python for Data Science
b55a0607,4,2,6,3,Mobile App,Company,5-10h,Beginner,Android Basic
6705dd2a,8,6,1,3,Mobile App,Freelancer,> 10h,Beginner,Flutter Cross-platform
1b615fc8,5,9,7,10,AI/Data,Startup,2-5h,Advanced,Python Basic
3dc2c786,9,7,6,9,IOT,Freelancer,< 2h,Advanced,C/C++ for IoT
3e1fd325,8,6,6,6,IOT,Freelancer,< 2h,Advanced,C/C++ for IoT
c83f71ec,5,9,5,10,Web,Startup,> 10h,Advanced,Fullstack Web (MERN)
30efe405,2,2,7,6,Web,Startup,2-5h,Beginner,Frontend (HTML/CSS/JS)
a7ec92b1,7,7,5,6,AI/Data,Competition,< 2h,Beginner,Competitive Programming (C++)
88e74ee3,5,6,7,7,Office,Freelancer,5-10h,Beginner,Tin hoc van phong
fc27c04e,5,9,10,8,Office,Company,2-5h,Advanced,Tin hoc van phong
6aed78d8,8,7,6,5,Mobile App,Startup,< 2h,Beginner,Flutter Cross-platform
2aa702cb,1,1,3,1,Web,Startup,2-5h,Beginner,Web Backend (PHP/Nodejs)
f5d658bd,7,9,6,9,Mobile App,Freelancer,5-10h,Advanced,Flutter Cross-platform
8dde7929,5,3,5,6,Office,Competition,< 2h,Intermediate,Tin hoc van phong
754f2d09,6,7,5,2,IOT,Company,< 2h,Beginner,Arduino Basic
341b03fb,6,8,5,7,AI/Data,Competition,5-10h,Advanced,Python for Data Science
613d505e,5,5,1,1,AI/Data,Competition,5-10h,Beginner,Python for Data Science
bf518427,5,3,4,7,Game,Competition,2-5h,Beginner,Scratch for Beginners
31da5c99,5,5,4,1,AI/Data,Company,< 2h,Beginner,Python Basic
7d6db58c,6,5,3,6,Office,Freelancer,< 2h,Beginner,Tin hoc van phong
56d6e104,7,4,8,7,Office,Startup,2-5h,Intermediate,Tin hoc van phong
27e13be9,5,5,2,2,AI/Data,Startup,> 10h,Beginner,Python Basic
1402bf11,5,7,6,5,AI/Data,Competition,2-5h,Beginner,Python Basic
462e2a0f,8,8,5,5,AI/Data,Competition,2-5h,Advanced,Competitive Programming (C++)
fdf36559,4,6,1,5,AI/Data,Startup,< 2h,Beginner,Python Basic
76f1e0df,6,7,8,3,Office,Competition,2-5h,Intermediate,Tin hoc van phong
c8d8f12d,5,8,3,8,IOT,Competition,< 2h,Beginner,Arduino Basic
148e4dec,10,8,5,6,AI/Data,Company,2-5h,Advanced,Python Basic
8431a786,7,3,2,3,IOT,Company,2-5h,Beginner,C/C++ for IoT
1b2c86c6,6,6,5,3,Mobile App,Competition,2-5h,Intermediate,Flutter Cross-platform
66bfed51,5,8,9,9,Office,Competition,> 10h,Intermediate,Tin hoc van phong
7d961d7a,3,2,3,1,Mobile App,Company,2-5h,Beginner,Android Basic
9905892b,7,2,5,4,Web,Startup,< 2h,Beginner,Web Backend (PHP/Nodejs)
37551c33,7,9,7,9,Office,Competition,5-10h,Advanced,Tin hoc van phong
36aa1c62,4,5,4,4,Office,Company,2-5h,Intermediate,Tin hoc van phong
ddfc607b,3,2,2,7,Mobile App,Freelancer,2-5h,Beginner,Android Basic
22105eab,7,3,5,4,Web,Company,2-5h,Beginner,Web Backend (PHP/Nodejs)
f13e6bfb,3,2,1,5,Mobile App,Freelancer,< 2h,Beginner,Flutter Cross-platform
0f1685ac,9,4,4,9,Game,Company,> 10h,Intermediate,Game Dev (Unity/C#)
87460d41,8,8,6,9,Game,Freelancer,< 2h,Advanced,Game Dev (Unity/C#)
c4578ace,6,6,8,3,Game,Competition,2-5h,Intermediate,Game Design & Art
5c85f9d0,4,8,6,8,Game,Company,2-5h,Beginner,Scratch for Beginners
198c5358,9,9,6,3,AI/Data,Startup,> 10h,Intermediate,Python for Data Science
12f24f46,5,6,7,5,AI/Data,Freelancer,5-10h,Advanced,Python Basic
e95891aa,5,8,3,6,Office,Startup,< 2h,Beginner,Tin hoc van phong
9513048a,8,3,8,4,Game,Company,> 10h,Beginner,Game Design & Art
be85cde7,9,9,8,8,Office,Company,< 2h,Advanced,Tin hoc van phong
c9b2e82c,4,4,4,5,Office,Competition,5-10h,Beginner,Tin hoc van phong
5c2d7148,5,5,3,4,AI/Data,Company,< 2h,Intermediate,Python Basic
8fbe7c10,8,4,7,6,Mobile App,Freelancer,> 10h,Intermediate,Flutter Cross-platform
15a45200,6,9,9,9,Office,Startup,2-5h,Intermediate,Tin hoc van phong
9afa5644,9,10,6,9,Mobile App,Company,> 10h,Advanced,Flutter Cross-platform
fcf82fe6,3,6,6,3,Game,Startup,2-5h,Intermediate,Scratch for Beginners
ebdcd1c1,7,6,4,5,Game,Company,5-10h,Beginner,Game Dev (Unity/C#)
735df5a8,6,8,10,10,Mobile App,Company,2-5h,Advanced,Flutter Cross-platform
4e29c240,5,3,6,4,Game,Competition,2-5h,Intermediate,Scratch for Beginners
c74fbd34,6,7,8,6,Game,Company,< 2h,Advanced,Game Dev (Unity/C#)
b5a35772,3,1,3,3,Office,Freelancer,2-5h,Beginner,Tin hoc van phong
d1f40977,9,6,8,8,Mobile App,Company,< 2h,Advanced,Flutter Cross-platform
2f1ac62d,7,9,4,9,IOT,Startup,< 2h,Intermediate,C/C++ for IoT
c6ef6cd2,8,7,5,5,AI/Data,Freelancer,< 2h,Advanced,Python Basic
42efcdec,5,5,4,5,AI/Data,Company,2-5h,Intermediate,Python Basic
c068f6fd,1,5,7,2,Web,Competition,> 10h,Beginner,Frontend (HTML/CSS/JS)
96c35d3d,1,1,4,4,Game,Freelancer,< 2h,Beginner,Scratch for Beginners
ec2ca63f,4,2,4,6,Game,Company,5-10h,Beginner,Scratch for Beginners
65c45e6e,1,5,5,2,Office,Startup,2-5h,Beginner,Tin hoc van phong
cd1e4084,8,3,9,8,Web,Company,< 2h,Intermediate,Fullstack Web (MERN)
029add13,5,8,7,5,AI/Data,Competition,2-5h,Beginner,Python Basic
b6debb51,7,5,2,1,AI/Data,Company,< 2h,Beginner,Python Basic
76bcde48,3,6,9,5,Office,Startup,< 2h,Intermediate,Tin hoc van phong
a48b60b1,8,5,5,4,Office,Startup,2-5h,Intermediate,Tin hoc van phong
d73d7c54,8,4,6,5,IOT,Startup,5-10h,Beginner,C/C++ for IoT
ff5c1491,4,4,4,9,Mobile App,Competition,< 2h,Intermediate,Android Basic
55a765d1,8,6,5,5,AI/Data,Startup,< 2h,Advanced,Python Basic
95dfbc29,10,9,8,10,Office,Freelancer,< 2h,Advanced,Tin hoc van phong
1a438a69,5,8,8,9,Mobile App,Competition,> 10h,Advanced,Flutter Cross-platform
0779cb97,6,4,6,7,Web,Freelancer,> 10h,Intermediate,Frontend (HTML/CSS/JS)
f1ad481b,8,7,9,7,Office,Freelancer,2-5h,Intermediate,Tin hoc van phong
51b84fa7,5,6,5,10,Web,Startup,2-5h,Advanced,Frontend (HTML/CSS/JS)
f5fa1190,7,10,6,8,IOT,Freelancer,2-5h,Advanced,C/C++ for IoT
7ffcf238,7,5,4,3,Web,Company,2-5h,Intermediate,Web Backend (PHP/Nodejs)
aa6281a3,9,10,5,6,Mobile App,Competition,> 10h,Advanced,Competitive Programming (C++)
517dd9ef,5,9,5,8,AI/Data,Company,> 10h,Intermediate,Python for Data Science
020fe3d0,6,1,3,5,Mobile App,Competition,< 2h,Beginner,Flutter Cross-platform
30fc68df,7,6,3,4,AI/Data,Competition,5-10h,Intermediate,Python for Data Science
e5f5c611,5,6,4,4,Game,Startup,< 2h,Beginner,Scratch for Beginners
934a6388,9,6,5,4,IOT,Startup,2-5h,Intermediate,C/C++ for IoT
49cda387,8,2,8,6,Game,Startup,< 2h,Beginner,Scratch for Beginners
3315e554,9,6,6,8,AI/Data,Competition,< 2h,Advanced,Python Basic
3c8d151b,2,8,8,3,Office,Company,< 2h,Beginner,Tin hoc van phong
9c077436,5,6,9,10,Web,Competition,2-5h,Advanced,Frontend (HTML/CSS/JS)
5180c7ab,9,9,4,8,IOT,Company,< 2h,Intermediate,C/C++ for IoT
19d40294,6,8,5,4,AI/Data,Freelancer,2-5h,Intermediate,Python for Data Science
f244507d,3,8,8,8,Game,Freelancer,> 10h,Intermediate,Game Design & Art
bcaf2424,3,4,2,1,Office,Startup,< 2h,Beginner,Tin hoc van phong
60465882,5,7,1,4,AI/Data,Freelancer,2-5h,Beginner,Python for Data Science
773f8f11,6,7,6,6,Office,Freelancer,< 2h,Advanced,Tin hoc van phong
f9066418,6,9,8,8,Office,Freelancer,> 10h,Advanced,Tin hoc van phong
d9f13b46,7,8,3,6,AI/Data,Company,2-5h,Beginner,Python Basic
b827826f,6,7,9,8,Office,Company,5-10h,Advanced,Tin hoc van phong
5d1569f8,5,4,7,1,AI/Data,Competition,2-5h,Beginner,Python Basic
81d470f1,7,8,5,7,AI/Data,Company,2-5h,Advanced,Python Basic
ca0b9cc7,5,3,7,8,Office,Company,< 2h,Beginner,Tin hoc van phong
3dbc7d98,5,9,5,4,Mobile App,Company,5-10h,Intermediate,Flutter Cross-platform
e0d1f8cc,7,10,7,6,AI/Data,Freelancer,< 2h,Advanced,Python Basic
b6eafbee,6,9,5,8,IOT,Company,2-5h,Advanced,C/C++ for IoT
7d2cb97e,4,4,3,5,AI/Data,Startup,5-10h,Beginner,Python Basic
60700f80,3,1,7,8,Office,Startup,2-5h,Beginner,Tin hoc van phong
1e21f29c,4,6,5,2,IOT,Freelancer,2-5h,Beginner,Arduino Basic
16ceb93a,4,5,5,1,Office,Company,5-10h,Beginner,Tin hoc van phong
f9ca5946,5,8,6,7,AI/Data,Startup,5-10h,Beginner,Python for Data Science
0c535b2d,8,7,1,3,AI/Data,Freelancer,< 2h,Beginner,Python Basic
010b0973,3,5,2,2,IOT,Company,> 10h,Beginner,Arduino Basic
2aede06e,5,6,2,8,Office,Competition,5-10h,Beginner,Tin hoc van phong
f682aea2,9,5,6,5,Game,Company,< 2h,Advanced,Game Dev (Unity/C#)
c86ba55b,4,5,1,6,AI/Data,Startup,< 2h,Beginner,Python Basic
db102e9f,8,4,8,4,Web,Startup,2-5h,Intermediate,Web Backend (PHP/Nodejs)
83addaa9,4,5,3,6,IOT,Startup,2-5h,Intermediate,Arduino Basic
5dffc622,4,3,6,5,IOT,Freelancer,> 10h,Beginner,Arduino Basic
0b4ddc18,6,10,6,10,AI/Data,Competition,2-5h,Advanced,Python Basic
638392be,5,7,3,6,AI/Data,Company,5-10h,Beginner,Python Basic
deb86452,10,7,5,6,IOT,Company,2-5h,Advanced,C/C++ for IoT
b11da18f,3,5,5,1,Mobile App,Startup,< 2h,Beginner,Android Basic
096945e7,4,7,9,5,Web,Company,> 10h,Intermediate,Frontend (HTML/CSS/JS)
2471ed33,5,8,6,5,AI/Data,Company,2-5h,Advanced,Python for Data Science
b3f14131,8,5,3,2,AI/Data,Startup,5-10h,Beginner,Python Basic
28659b77,5,6,6,3,AI/Data,Freelancer,> 10h,Beginner,Python Basic
707261e6,6,7,10,5,Game,Company,2-5h,Advanced,Game Dev (Unity/C#)
2af56cca,5,5,4,9,IOT,Freelancer,2-5h,Intermediate,Arduino Basic
b13fd030,1,4,4,5,Office,Company,2-5h,Beginner,Tin hoc van phong
866051ab,7,7,5,10,Mobile App,Freelancer,> 10h,Advanced,Flutter Cross-platform
572d2719,6,5,1,3,Mobile App,Competition,2-5h,Beginner,Flutter Cross-platform
4b13f65f,6,7,5,2,Mobile App,Company,< 2h,Beginner,Flutter Cross-platform
f74b6033,6,7,4,4,Game,Freelancer,< 2h,Intermediate,Game Dev (Unity/C#)
84ee3250,8,8,3,6,AI/Data,Freelancer,< 2h,Beginner,Python Basic
8f31facd,7,6,7,2,AI/Data,Company,< 2h,Beginner,Python Basic
9457e26e,8,7,5,8,Office,Freelancer,< 2h,Intermediate,Tin hoc van phong
59f52336,8,6,5,7,Mobile App,Competition,< 2h,Advanced,Android Basic
6479a85c,5,4,3,2,AI/Data,Company,2-5h,Beginner,Python Basic
0d9e4c30,8,7,2,6,Office,Startup,2-5h,Beginner,Tin hoc van phong
3658036d,6,5,5,3,AI/Data,Startup,5-10h,Beginner,Python Basic
293a1757,4,8,3,3,Mobile App,Company,2-5h,Intermediate,Flutter Cross-platform
842adaa9,8,6,6,2,AI/Data,Freelancer,2-5h,Beginner,Python Basic
c3dec76a,6,5,10,9,Web,Competition,2-5h,Advanced,Frontend (HTML/CSS/JS)
40f40b3b,3,3,5,3,IOT,Freelancer,2-5h,Beginner,Arduino Basic
ea19b8df,6,7,6,8,AI/Data,Company,5-10h,Advanced,Python for Data Science
807bf454,6,6,8,3,Game,Company,5-10h,Intermediate,Game Design & Art
1858a87f,6,5,6,5,AI/Data,Freelancer,< 2h,Intermediate,Python Basic
c914ba98,8,8,6,10,AI/Data,Freelancer,5-10h,Advanced,Python for Data Science
6d742daa,8,9,8,7,Web,Freelancer,5-10h,Intermediate,Web Backend (PHP/Nodejs)
23093fb4,4,8,3,5,AI/Data,Startup,< 2h,Beginner,Python Basic
efab7971,3,3,3,2,Web,Startup,2-5h,Beginner,Web Backend (PHP/Nodejs)
cd424709,9,3,9,8,Web,Competition,5-10h,Intermediate,Fullstack Web (MERN)
3289b534,6,5,6,4,Game,Competition,2-5h,Beginner,Game Dev (Unity/C#)
f89e3fc7,6,5,1,2,IOT,Company,5-10h,Beginner,Arduino Basic
f44c9c21,3,3,3,2,Mobile App,Startup,< 2h,Beginner,Android Basic
39d53ae7,8,8,2,5,AI/Data,Startup,2-5h,Beginner,Python Basic
0c8c5bfd,4,5,5,5,Office,Freelancer,2-5h,Beginner,Tin hoc van phong
4f0025cb,4,7,7,6,Web,Competition,2-5h,Beginner,Frontend (HTML/CSS/JS)
c5596778,4,2,3,2,Web,Freelancer,2-5h,Beginner,Web Backend (PHP/Nodejs)
25fc8bf3,3,4,9,3,Game,Freelancer,2-5h,Intermediate,Game Design & Art
c3847a8a,1,3,4,1,Game,Startup,2-5h,Beginner,Scratch for Beginners
589f789b,6,8,7,5,AI/Data,Company,2-5h,Intermediate,Python for Data Science
6acadff3,7,4,1,3,AI/Data,Startup,< 2h,Beginner,Python Basic
d645523d,6,7,6,5,AI/Data,Company,5-10h,Beginner,Python Basic
59546aa4,2,6,7,1,Web,Company,2-5h,Beginner,Frontend (HTML/CSS/JS)
9255e074,9,6,6,7,AI/Data,Freelancer,5-10h,Intermediate,Python for Data Science
c34694b1,7,8,3,4,AI/Data,Company,< 2h,Intermediate,Python for Data Science
27c504b1,4,4,4,4,Web,Company,5-10h,Beginner,Web Backend (PHP/Nodejs)
45e4bc9b,6,7,8,4,Game,Freelancer,< 2h,Intermediate,Game Design & Art
ad77973b,7,1,6,8,Office,Company,2-5h,Beginner,Tin hoc van phong
97fe01f9,8,8,8,7,Mobile App,Freelancer,2-5h,Beginner,Flutter Cross-platform
f445dc57,6,1,8,2,Mobile App,Company,< 2h,Beginner,Flutter Cross-platform
858f825c,6,9,8,7,Mobile App,Company,< 2h,Advanced,Flutter Cross-platform
8a1f9af8,8,2,7,4,Office,Freelancer,< 2h,Beginner,Tin hoc van phong
